package_name,version,true_label,predicted_label,malicious_probability,benign_probability,correctly_classified,risk_level
pydflow,1.8.24,0,0,2.6715676e-05,0.9999733,True,Low
django-dirtyfields,1.9.2,0,0,2.669838e-05,0.9999733,True,Low
lite-tools,0.4.10.10,0,0,2.667756e-05,0.9999733,True,Low
pytest-black,0.3.12,0,0,2.6597569e-05,0.9999734,True,Low
detect-delimiter,0.1.1,0,0,2.639472e-05,0.99997365,True,Low
pytest-randomly,3.15.0,0,0,2.6350453e-05,0.99997365,True,Low
pytest-assume,2.4.3,0,0,2.6299038e-05,0.99997365,True,Low
django-dramatiq-pg-adapter,1.0.0,0,0,2.613119e-05,0.9999739,True,Low
django-fsm,2.8.1,0,0,2.5982692e-05,0.999974,True,Low
django-sslserver,0.22,0,0,2.596243e-05,0.999974,True,Low
opentelemetry-instrumentation-requests,0.41b0,0,0,2.5936864e-05,0.999974,True,Low
flake8-logging-format,0.9.0,0,0,2.5879574e-05,0.99997413,True,Low
micropython-samd-minisam_m4-stubs,1.20.0.post2,0,0,2.5874291e-05,0.99997413,True,Low
micropython-samd-adafruit_feather_m4_express-stubs,1.20.0.post2,0,0,2.5873675e-05,0.99997413,True,Low
micropython-samd-adafruit_feather_m4_express-stubs,1.20.0.post2,0,0,2.5866493e-05,0.99997413,True,Low
pyproject2conda,0.11.0,0,0,2.5651112e-05,0.99997437,True,Low
streamlit-bordercontainer,0.0.8,0,0,2.5579147e-05,0.99997437,True,Low
opentelemetry-instrumentation-celery,0.41b0,0,0,2.5563346e-05,0.9999745,True,Low
python-google-places,1.4.2,0,0,2.546145e-05,0.9999745,True,Low
django-picklefield,3.1,0,0,2.5367992e-05,0.9999746,True,Low
parkinson-detect,0.0.1,0,0,2.5210415e-05,0.99997485,True,Low
flask-pydantic,0.11.0,0,0,2.5152012e-05,0.99997485,True,Low
pipen-cli-ref,0.0.3,0,0,2.5041008e-05,0.99997497,True,Low
pytorchvideo,0.1.5,0,0,2.4993626e-05,0.99997497,True,Low
project-utils-2023,0.3.5,0,0,2.495295e-05,0.9999751,True,Low
qin-cli,0.0.1,0,0,2.4746872e-05,0.9999752,True,Low
django-js-asset,2.1.0,0,0,2.468453e-05,0.9999753,True,Low
light-deep-ai,1.4.8,0,0,2.456734e-05,0.99997544,True,Low
light-deep-ai,1.4.8,0,0,2.4545307e-05,0.99997544,True,Low
python-rust-fib,0.0.2,0,0,2.4474484e-05,0.99997556,True,Low
django-colorful,1.3,0,0,2.4446748e-05,0.99997556,True,Low
chime-ml-feature-store-core,0.0.1,0,0,2.434784e-05,0.9999757,True,Low
eprempy,0.1.6,0,0,2.4250607e-05,0.9999758,True,Low
paramiko,2.10.4,0,0,2.4055422e-05,0.9999759,True,Low
pdbstore,0.0.1,0,0,2.3906427e-05,0.99997604,True,Low
pytest-incremental,0.6.0,0,0,2.371042e-05,0.9999763,True,Low
mkdocs-monorepo-plugin,1.0.5,0,0,2.3585166e-05,0.9999764,True,Low
asyncssh,2.13.2,0,0,2.3522744e-05,0.9999765,True,Low
siman,1.5.0,0,0,2.3502855e-05,0.9999765,True,Low
python-graphql-client,0.4.3,0,0,2.3489634e-05,0.9999765,True,Low
langid,1.1.6,0,0,2.3448429e-05,0.9999765,True,Low
types-python-slugify,8.0.0.3,0,0,2.3249344e-05,0.99997675,True,Low
opentelemetry-instrumentation-pymysql,0.41b0,0,0,2.316034e-05,0.9999769,True,Low
opentelemetry-instrumentation-sqlite3,0.41b0,0,0,2.3160295e-05,0.9999769,True,Low
opentelemetry-instrumentation-psycopg2,0.41b0,0,0,2.3120529e-05,0.9999769,True,Low
sat-heuristic-validator,0.0.4,0,0,2.3031273e-05,0.999977,True,Low
viqubox-sdk,0.4.6,0,0,2.2852477e-05,0.9999771,True,Low
opentelemetry-instrumentation-asyncpg,0.41b0,0,0,2.2775115e-05,0.99997723,True,Low
opentelemetry-instrumentation-pymysql,0.41b0,0,0,2.277403e-05,0.99997723,True,Low
opentelemetry-instrumentation-kafka-python,0.41b0,0,0,2.2709075e-05,0.99997723,True,Low
flask-basicauth,0.2.0,0,0,2.2443122e-05,0.9999776,True,Low
opentelemetry-instrumentation-logging,0.41b0,0,0,2.2360953e-05,0.9999776,True,Low
opentelemetry-instrumentation-pika,0.41b0,0,0,2.1881568e-05,0.99997807,True,Low
python-whois,0.8.0,0,0,2.1556902e-05,0.9999784,True,Low
types-retry,0.9.9.4,0,0,2.1497572e-05,0.99997854,True,Low
chime-ml-feature-store-client,0.0.1,0,0,2.1263319e-05,0.9999788,True,Low
goe-prometheus,0.2.1,0,0,2.1170768e-05,0.9999788,True,Low
python-gflags,3.1.2,0,0,2.1125656e-05,0.9999789,True,Low
guan,0.1.25,0,0,2.111935e-05,0.9999789,True,Low
google-compute-engine,2.8.13,0,0,2.1061625e-05,0.9999789,True,Low
types-geoip2,3.0.0,0,0,2.0847625e-05,0.99997914,True,Low
types-contextvars,2.4.7.3,0,0,2.0844085e-05,0.99997914,True,Low
types-bleach,6.1.0.0,0,0,2.0827314e-05,0.99997914,True,Low
chime-ml-feature-store-client,0.0.1,0,0,2.077867e-05,0.99997926,True,Low
types-maxminddb,1.5.0,0,0,2.0713636e-05,0.99997926,True,Low
types-tabulate,0.9.0.3,0,0,2.0692018e-05,0.99997926,True,Low
fulltclash,0.1.0,0,0,2.0532409e-05,0.9999795,True,Low
guan,0.1.37,0,0,2.0493164e-05,0.9999795,True,Low
guan,0.1.31,0,0,2.0492656e-05,0.9999795,True,Low
mccode-antlr,0.3.0,0,0,2.0350972e-05,0.9999796,True,Low
erscipcard,1.43,0,0,2.007793e-05,0.99998,True,Low
distance,0.1.3,0,0,1.9876405e-05,0.9999801,True,Low
comtool,3.3.1,0,0,1.975109e-05,0.9999802,True,Low
annotated-types,0.6.0,0,0,1.9522422e-05,0.99998045,True,Low
micropython-stubber,1.15.0,0,0,1.9188976e-05,0.9999808,True,Low
osism,0.20231126.0,0,0,1.8895607e-05,0.99998105,True,Low
py-cmdtabs,1.0.0,0,0,1.8699353e-05,0.9999813,True,Low
osism,0.20231129.0,0,0,1.8666926e-05,0.9999813,True,Low
django-json-widget,1.1.1,0,0,1.863841e-05,0.9999814,True,Low
jupyterlab-fonts,3.0.0a3,0,0,1.8524648e-05,0.9999815,True,Low
flake8-nested-fstrings,1.0.1,0,0,1.8502154e-05,0.9999815,True,Low
ipopo,1.0.2,0,0,1.8425839e-05,0.9999815,True,Low
pyicu,2.11,0,0,1.8349087e-05,0.99998164,True,Low
amlopsvueelements,1.5.0,0,0,1.8255654e-05,0.99998176,True,Low
uma-crypto-python,0.1.0,0,0,1.8225977e-05,0.99998176,True,Low
flake8-badbear,0.0.1,0,0,1.7865843e-05,0.9999821,True,Low
kitchen,1.2.6,0,0,1.7562468e-05,0.9999825,True,Low
mccode-antlr,0.3.0,0,0,1.749927e-05,0.9999825,True,Low
python-quickbooks,0.9.4,0,0,1.7414217e-05,0.9999826,True,Low
controlnet-aux,0.0.7,0,0,1.7387898e-05,0.9999826,True,Low
cos-python-sdk-v5,1.9.26,0,0,1.660043e-05,0.99998343,True,Low
python-nomad,2.0.0,0,0,1.6576163e-05,0.99998343,True,Low
pygithub,2.1.1,0,0,1.6340387e-05,0.99998367,True,Low
dsf-cli,1.0.25,0,0,1.630754e-05,0.99998367,True,Low
mecord-cli,0.4.11,0,0,1.6250813e-05,0.9999838,True,Low
batoms,2.3.0,0,0,1.6223868e-05,0.9999838,True,Low
mecord-cli,0.4.19,0,0,1.5709911e-05,0.99998426,True,Low
at-uibk-dps-sdkv-client-py,0.0.1,0,0,1.5653502e-05,0.9999844,True,Low
svglib,1.5.1,0,0,1.5621617e-05,0.9999844,True,Low
helix-mockserver-client,1.0.8,0,0,1.5536192e-05,0.9999845,True,Low
tensorflow-estimator,2.14.0,0,0,1.5246846e-05,0.99998474,True,Low
tensorflow-gcs-config,2.13.0,0,0,1.4942613e-05,0.9999851,True,Low
oss2,2.18.2,0,0,1.4620434e-05,0.99998534,True,Low
encodec,0.1.1,0,0,1.42609615e-05,0.9999857,True,Low
python-magic,0.4.27,0,0,1.4118336e-05,0.99998593,True,Low
openspg-knext,0.0.1b1,0,0,1.3501464e-05,0.9999865,True,Low
fiftyone-brain,0.13.1,0,0,1.3197803e-05,0.99998677,True,Low
streamlit-slides,0.0.2,0,0,1.3119399e-05,0.9999869,True,Low
sciphi,0.1.4,0,0,1.3057911e-05,0.9999869,True,Low
streamlit-clickable-images,0.0.3,0,0,1.3019911e-05,0.999987,True,Low
fastapi-deferred-init,0.2.2,0,0,1.2781562e-05,0.99998724,True,Low
ai-services,0.5.5,0,0,1.2767672e-05,0.99998724,True,Low
awsebcli,3.20.10,0,0,1.253535e-05,0.9999875,True,Low
atomicshop,2.6.0,0,0,1.248017e-05,0.9999875,True,Low
lagran-admin,0.4,0,0,1.2096202e-05,0.99998796,True,Low
batoms,2.3.0,0,0,1.1863893e-05,0.9999881,True,Low
ai-services,0.5.5,0,0,1.153471e-05,0.99998844,True,Low
recce,0.1.0.dev2,0,0,1.1341706e-05,0.9999887,True,Low
hetu-galvatron,0.0.1,0,0,1.1079191e-05,0.9999889,True,Low
pycrypto,2.6.1,0,0,1.0578297e-05,0.9999894,True,Low
python-isodata,0.0.13,0,0,1.0438857e-05,0.9999895,True,Low
pydotplus,2.0.2,0,0,1.0312255e-05,0.9999896,True,Low
opencompass,0.1.8,0,0,1.0074575e-05,0.99998987,True,Low
c7n,0.9.32,0,0,1.0004854e-05,0.99999,True,Low
freetvg-karjakak,3.5.3,0,0,9.741828e-06,0.9999902,True,Low
remotior-sensus,0.1.17,0,0,9.575097e-06,0.99999046,True,Low
azure-cli-core,2.53.0,0,0,9.298195e-06,0.9999907,True,Low
psycopg-c,3.1.12,0,0,8.71312e-06,0.9999913,True,Low
immin5,1.0.0,0,0,8.633343e-06,0.9999914,True,Low
pyngrok,7.0.0,0,0,8.551392e-06,0.9999914,True,Low
ozi,0.0.225,0,0,8.546565e-06,0.9999914,True,Low
tf2onnx,1.15.1,0,0,7.833125e-06,0.99999213,True,Low
litellm,0.14.1,0,0,6.9354573e-06,0.9999931,True,Low
litellm,1.0.0,0,0,6.860556e-06,0.9999931,True,Low
streamlit-chip-tags,0.0.3,0,0,6.836065e-06,0.9999932,True,Low
rs4,0.3.28,0,0,6.76503e-06,0.9999932,True,Low
mycotools,0.30.87,0,0,6.699556e-06,0.9999933,True,Low
litellm,1.1.0,0,0,6.6677435e-06,0.9999933,True,Low
litellm,1.3.3.dev2,0,0,6.587279e-06,0.99999344,True,Low
python-neutronclient,11.0.0,0,0,6.5222116e-06,0.99999344,True,Low
orchestrator-core,1.3.5rc1,0,0,6.454753e-06,0.99999356,True,Low
pikepdf,8.7.0,0,0,6.3971656e-06,0.99999356,True,Low
ansible-tower-cli,3.3.9,0,0,6.3632933e-06,0.9999937,True,Low
webscripts,3.0.25,0,0,6.3024277e-06,0.9999937,True,Low
nextcord,2.6.0,0,0,5.721778e-06,0.9999943,True,Low
litellm,1.9.1,0,0,5.6036715e-06,0.9999944,True,Low
alpaqa,1.0.0a15,0,0,5.1009188e-06,0.9999949,True,Low
gamma-desk,0.7.1,0,0,5.0697445e-06,0.9999949,True,Low
lute3,3.0.0b12,0,0,4.79051e-06,0.99999523,True,Low
lute3,3.0.1,0,0,4.7902677e-06,0.99999523,True,Low
forgejo-api,1.20.1.post1,0,0,4.4925714e-06,0.99999547,True,Low
chellow,1700041224.0.0,0,0,4.2989977e-06,0.9999957,True,Low
chellow,1699541219.0.0,0,0,4.2989814e-06,0.9999957,True,Low
chellow,1700058535.0.0,0,0,4.298826e-06,0.9999957,True,Low
yangke,1.15.7,0,0,4.2260162e-06,0.9999958,True,Low
lit,17.0.3,0,0,4.1776025e-06,0.9999958,True,Low
pygobject,3.46.0,0,0,4.0380583e-06,0.99999595,True,Low
yangke,1.15.8,0,0,3.9067354e-06,0.99999607,True,Low
at-uibk-dps-sdkv-client-py,0.0.1,0,0,3.823515e-06,0.9999962,True,Low
vital-python-sdk-fern,0.1.0,0,0,3.806778e-06,0.9999962,True,Low
bingads,13.0.17,0,0,3.4632508e-06,0.99999654,True,Low
mitmproxy,10.1.1,0,0,3.0328779e-06,0.999997,True,Low
pandora-cloud-zh,0.0.3,0,0,3.0146907e-06,0.999997,True,Low
regis,0.1.48,0,0,2.8720085e-06,0.99999714,True,Low
regis,0.1.50,0,0,2.871028e-06,0.99999714,True,Low
regis,0.1.53,0,0,2.848604e-06,0.99999714,True,Low
regis,0.1.55,0,0,2.8433224e-06,0.99999714,True,Low
regis,0.1.60,0,0,2.8234886e-06,0.99999714,True,Low
future,0.18.3,0,0,2.814351e-06,0.99999714,True,Low
dataset-tools,0.0.25,0,0,2.711581e-06,0.99999726,True,Low
lute3,3.0.4,0,0,2.443478e-06,0.9999976,True,Low
baguette-verse,1.3.2,0,0,2.3857438e-06,0.9999976,True,Low
chellow,1700041224.0.0,0,0,2.3454456e-06,0.9999976,True,Low
chellow,1700234096.0.0,0,0,2.3274442e-06,0.9999976,True,Low
odoo-addon-shopinvader-search-engine-image,16.0.1.0.1,0,0,2.1235142e-06,0.99999785,True,Low
paramiko,2.12.0,0,0,1.8485325e-06,0.9999981,True,Low
domain-admin,1.5.29,0,0,1.5347929e-06,0.99999845,True,Low
s3prl,0.4.11,0,0,1.4817475e-06,0.99999857,True,Low
domain-admin,1.5.27,0,0,1.4689888e-06,0.99999857,True,Low
orchestrator-core,2.0.0a1,0,0,1.4214429e-06,0.99999857,True,Low
ai-einblick-prompt,0.1.6,0,0,1.4118883e-06,0.99999857,True,Low
seleniumbase,4.21.4,0,0,1.3438598e-06,0.9999987,True,Low
sphractal,0.25.2,0,0,1.2811845e-06,0.9999987,True,Low
chalkpy,2.19.12,0,0,1.225551e-06,0.9999988,True,Low
chalkpy,2.20.6,0,0,1.2222106e-06,0.9999988,True,Low
kkappkit,0.14.1,0,0,1.096763e-06,0.9999989,True,Low
impacket,0.11.0,0,0,1.0872994e-06,0.9999989,True,Low
kcli,99.0.202311191123,0,0,7.657029e-07,0.9999993,True,Low
kcli,99.0.202311271753,0,0,7.6278604e-07,0.9999993,True,Low
kcli,99.0.202311291612,0,0,7.6250313e-07,0.9999993,True,Low
bamboolib,1.30.19,0,0,6.442094e-07,0.9999994,True,Low
esse,2023.11.22.post1,0,0,6.1737853e-07,0.9999994,True,Low
tensorflow-model-analysis,0.45.0,0,0,4.7591172e-07,0.9999995,True,Low
easyocr,1.7.1,0,0,3.5392642e-07,0.99999964,True,Low
oplangchain,0.1.6,0,0,3.4524567e-07,0.99999964,True,Low
cuprophet,0.2.1,0,0,3.4100353e-07,0.99999964,True,Low
jupytercad-app,1.0.0a1,0,0,3.3309212e-07,0.99999964,True,Low
undetected-playwright-patch,0.0.1,0,0,2.8929313e-07,0.99999976,True,Low
undetected-playwright-patch,0.0.1,0,0,2.8914664e-07,0.99999976,True,Low
undetected-playwright-patch,0.0.1,0,0,2.8914639e-07,0.99999976,True,Low
essence-nlp,2.0.0,0,0,2.729093e-07,0.99999976,True,Low
sprit,0.1.52,0,0,2.6145452e-07,0.99999976,True,Low
sprit,0.1.53,0,0,2.6134109e-07,0.99999976,True,Low
xper,0.0.64,0,0,1.9527863e-07,0.99999976,True,Low
django-allauth,0.57.0,0,0,1.8931478e-07,0.99999976,True,Low
oakvar,2.9.63,0,0,1.8070399e-07,0.99999976,True,Low
efaar-benchmarking,0.1.0,0,0,1.7092371e-07,0.9999999,True,Low
xper,0.0.74,0,0,1.6277521e-07,0.9999999,True,Low
oakvar,2.9.69,0,0,1.467072e-07,0.9999999,True,Low
django-static-base,0.1.4,0,0,1.3906791e-07,0.9999999,True,Low
chainforge,0.2.6.6,0,0,1.2527522e-07,0.9999999,True,Low
chainforge,0.2.6.7,0,0,1.248804e-07,0.9999999,True,Low
chainforge,0.2.7.2,0,0,1.1343249e-07,0.9999999,True,Low
chainforge,0.2.7.7,0,0,1.1286404e-07,0.9999999,True,Low
langchain,0.0.316,0,0,1.0640156e-07,0.9999999,True,Low
langchain,0.0.317,0,0,1.0437701e-07,0.9999999,True,Low
langchain,0.0.322,0,0,9.848346e-08,0.9999999,True,Low
llama-cpp-python,0.2.19,0,0,8.8380425e-08,0.9999999,True,Low
quickfix-ssl-3,1.15.1,0,0,6.042329e-08,0.9999999,True,Low
jedi,0.17.2,0,0,2.7546019e-08,1.0,True,Low
pydevd-pycharm,233.9802.6,0,0,1.9089853e-08,1.0,True,Low
season,2.3.24,0,0,1.8986363e-08,1.0,True,Low
coastsat-package,0.1.34,0,0,1.8043323e-08,1.0,True,Low
coastsat-package,0.1.37,0,0,1.8026673e-08,1.0,True,Low
oviz,0.1.2,0,0,1.5066101e-08,1.0,True,Low
mysql-connector-python-rf,2.2.2,0,0,6.927853e-09,1.0,True,Low
streamlit,0.72.0,0,0,4.293749e-09,1.0,True,Low
numaaron,0.0.10.0.1,0,0,1.7264832e-09,1.0,True,Low
visualdl,2.5.3,0,0,1.4880888e-09,1.0,True,Low
saldo-python,0.0.1,0,0,1.1352612e-09,1.0,True,Low
orjson,3.9.2,0,0,9.713794e-10,1.0,True,Low
gsplat,0.0.1,0,0,8.110854e-10,1.0,True,Low
kaleido,0.2.1.post1,0,0,6.9157036e-10,1.0,True,Low
pygithub,2.1.1,0,0,3.4703843e-10,1.0,True,Low
res2df,1.0.0,0,0,3.3419842e-10,1.0,True,Low
p-template-generator,0.1.91,0,0,2.707753e-10,1.0,True,Low
p-template-generator,0.1.91,0,0,2.6286776e-10,1.0,True,Low
p-template-generator,0.1.90,0,0,2.6286726e-10,1.0,True,Low
orjson,3.9.8,0,0,2.2125554e-10,1.0,True,Low
azureml-core,1.53.0,0,0,2.1602424e-10,1.0,True,Low
dawdreamer,0.8.0,0,0,5.7282228e-11,1.0,True,Low
windmapper,2.1.4,0,0,5.0238518e-11,1.0,True,Low
orjson,3.9.10,0,0,3.3315444e-11,1.0,True,Low
dsin100daysv2,6.0.0.dev0,0,0,8.123913e-12,1.0,True,Low
kadi,0.43.1,0,0,7.4952e-12,1.0,True,Low
teradatasql,17.20.0.31,0,0,6.5570227e-12,1.0,True,Low
ansible-base,2.10.17,0,0,6.8880085e-13,1.0,True,Low
djangoasyncadmin,6.6.0,0,0,3.669506e-14,1.0,True,Low
purecloudplatformclientv2,188.0.0,0,0,1.1764778e-15,1.0,True,Low
ray-delvewheel,1.3.0.0,0,0,5.170444e-17,1.0,True,Low
nobinobi-child,0.1.4.22,0,0,4.5601144e-18,1.0,True,Low
matplotlib,3.5.3,0,0,3.6988692e-19,1.0,True,Low
matplotlib,3.7.4,0,0,1.02582707e-19,1.0,True,Low
matplotlib,3.1.3,0,0,3.1705623e-20,1.0,True,Low
sumo-experiments,2.1.0,0,0,1.1828408e-38,1.0,True,Low
jupyterlab-broccoli-blocks,0.2.0,0,0,0.0,1.0,True,
