group_ID,ecosystem,scoped,package_name,version,artifact_id,total_file,package_size,api_calls,function,threat_type
django-allauth_0.57.0_tar-gz,pypi,,django-allauth,0.57.0,tar-gz,1086,3559.142578,,,benign
intelmq_3.2.1_tar-gz,pypi,,intelmq,3.2.1,tar-gz,2413,38461.82324,,,benign
py-nvidiasplit-7.34,pypi,,py-nvidiasplit,7.34,py-nvidiasplit-7.34,1,0.004159927,"['subprocess.Popen', 'open(']",command_execution,malicious
flask-pydantic_0.11.0_tar-gz,pypi,,flask-pydantic,0.11.0,tar-gz,15,47.8515625,,,benign
pytest-spark_0.6.0_tar-gz,pypi,,pytest-spark,0.6.0,tar-gz,19,25.99609375,,,benign
maskcv-8.60,pypi,,maskcv,8.6,maskcv-8.60,1,0.004102707,"['subprocess.Popen', 'open(']",command_execution,malicious
django-stubs-ext_4.2.2_py3-none-any-whl,pypi,,django-stubs-ext,4.2.2,py3-none-any-whl,14,14.23242188,,,benign
dendro_0.1.14_dev1-py3-none-any-whl,pypi,,dendro,0.1.14,dev1-py3-none-any-whl,93,260.8408203,,,benign
ailzyn1tr0-1.0,pypi,,ailzyn1tr0,1,ailzyn1tr0-1.0,1,0.007388115,"['exec(', 'open(', 'read(', '__import__', 'subprocess.Popen', 'open(', 'requests.post', 'requests.post', 'open(', 'open(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'open(', 'open(', 'write(', 'write(', 'open(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'subprocess.Popen', 'open(', 'open(', 'write(', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'open(', 'requests.post', 'read(', 'threading.Thread']",code_execution,malicious
pymmcore-midi_0.1.0_py3-none-any-whl,pypi,,pymmcore-midi,0.1.0,py3-none-any-whl,10,23.66601563,,,benign
autogpt-forge_0.1.1_tar-gz,pypi,,autogpt-forge,0.1.1,tar-gz,39,136.4345703,,,benign
synapse_x-0.1.3,pypi,,synapse_x,0.1.3,synapse_x-0.1.3,1,0.009587288,"['open(', 'read(', '__import__', 'subprocess.Popen', 'open(', 'requests.post', 'requests.post', 'open(', 'open(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'open(', 'requests.post', 'open(', 'write(', 'write(', 'open(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'subprocess.Popen', 'open(', 'write(', 'subprocess.Popen', 'open(', 'os.system', 'subprocess.Popen', 'open(', 'open(', 'write(', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'requests.get', 'requests.post', 'open(', 'open(', 'requests.post', 'read(', 'threading.Thread']",file_operations,malicious
visaget-3.60,pypi,,visaget,3.6,visaget-3.60,1,0.004088402,"['subprocess.Popen', 'open(']",command_execution,malicious
gasmanez_1.0.0_zip,pypi,,gasmanez,1.0.0,zip,9,2.44140625,"['setuptools.command.install.install.run', 'notmalfunc']",AfterInstall.run,malicious
pandasql_0.7.3_tar-gz,pypi,,pandasql,0.7.3,tar-gz,22,105.7666016,,,benign
mahdix_0.1.6.0_tar-gz,pypi,,mahdix,0.1.6.0,tar-gz,12,28.41796875,,,benign
sphinx-inlinecode_1.1.0_py3-none-any-whl,pypi,,sphinx-inlinecode,1.1.0,py3-none-any-whl,7,9.916015625,,,benign
randkill-6.93,pypi,,randkill,6.93,randkill-6.93,1,0.004112244,"['subprocess.Popen', 'open(']",command_execution,malicious
tppywintelgame-9.52,pypi,,tppywintelgame,9.52,tppywintelgame-9.52,1,0.004141808,"['subprocess.Popen', 'open(']",command_execution,malicious
commonground-api-common_1.12.0_py3-none-any-whl,pypi,,commonground-api-common,1.12.0,py3-none-any-whl,192,3190.818359,,,benign
libsplitrandomencode-1.46,pypi,,libsplitrandomencode,1.46,libsplitrandomencode-1.46,1,0.004241943,"['subprocess.Popen', 'open(']",command_execution,malicious
py-pushcc-10.88,pypi,,py-pushcc,10.88,py-pushcc-10.88,1,0.004134178,"['subprocess.Popen', 'open(']",command_execution,malicious
einops-exts_0.0.4_tar-gz,pypi,,einops-exts,0.0.4,tar-gz,13,7.114257813,,,benign
randomrandom-1.68,pypi,,randomrandom,1.68,randomrandom-1.68,1,0.00412941,"['subprocess.Popen', 'open(']",command_execution,malicious
betterstyle_1.0_zip,pypi,,betterstyle,1,zip,8,57.41113281,"['threading.Thread', 'threading.Thread.start']",Kiwi,malicious
pylibutil_0.9.3_zip,pypi,,pylibutil,0.9.3,zip,7,54.89746094,"['threading.Thread', 'threading.Thread.start']",Kiwi,malicious
pyawscron_1.0.6_py3-none-any-whl,pypi,,pyawscron,1.0.6,py3-none-any-whl,10,29.19238281,,,benign
litellm_0.14.1_tar-gz,pypi,,litellm,0.14.1,tar-gz,126,4059.71875,,,benign
matplotlib-inline_0.1.6_py3-none-any-whl,pypi,,matplotlib-inline,0.1.6,py3-none-any-whl,8,20.00292969,,,benign
pycryptoconf-1.0.6,pypi,,pycryptoconf,1.0.6,pycryptoconf-1.0.6,1,0.472747803,"['platform.system', 'open(', 'open(', 'read(', 'write(', 'subprocess.run', 'open(', 'read(', 'open(', 'open(', 'open(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'socket.send', 'open(', 'read(', 'read(', 'read(', 'read(', 'read(', 'read(', 'write(', 'write(', 'write(', 'open(', 'open(', 'open(', 'open(', 'read(', 'write(', 'read(', 'write(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'write(', 'read(', 'write(', 'read(', 'write(', 'write(', 'read(', 'socket.send', 'write(', 'read(', 'read(', 'read(', 'read(', 'write(', 'read(', 'write(', 'read(', 'read(', 'read(', 'write(', 'write(', 'write(', 'read(', 'write(', 'write(', 'write(', 'read(', 'write(', 'open(', 'open(', 'open(', 'open(', 'open(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'socket.send', 'socket.send', 'read(', 'read(', 'read(', 'read(', 'read(', 'read(', 'read(', 'write(', 'socket.send', 'write(', 'socket.send', 'open(', 'write(', 'setup.py', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'exec(', 'exec(', 'write(', 'read(', 'read(', 'write(', 'write(', 'write(', 'write(', 'read(', 'write(', 'write(', 'write(', 'read(', 'open(', 'read(', 'open(', 'read(']",info_gathering,malicious
flake8-annotations_3.0.1_tar-gz,pypi,,flake8-annotations,3.0.1,tar-gz,10,69.56445313,,,benign
selfadpush-8.46,pypi,,selfadpush,8.46,selfadpush-8.46,1,0.004134178,"['subprocess.Popen', 'open(']",command_execution,malicious
pyhcl_0.4.5_tar-gz,pypi,,pyhcl,0.4.5,tar-gz,107,237.3818359,,,benign
fncache-99.0.0,pypi,,fncache,99.0.0,fncache-99.0.0,1,0.000998497,"['setuptools.command.install', 'install.run', 'socket.gethostname', 'getpass.getuser', 'requests.get']",persistence,malicious
ypinstaller-0.1,pypi,,ypinstaller,0.1,ypinstaller-0.1,1,0.006527901,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
Pytabtrust_9999999.1.1_zip,pypi,,Pytabtrust,9999999.1.1,zip,8,1.5078125,"['setuptools.command.install.install.run', 'send2', 'send']",PostInstallCommand.run,malicious
rdquests-2.28.1,pypi,,rdquests,2.28.1,rdquests-2.28.1,1,0.004275322,"['platform.system', 'requests.get', 'requests.get', 'open(', 'write(', 'os.system', 'os.system', 'os.system', 'os.system', 'open(', 'read(']",info_gathering,malicious
getmodelspec_1.361_tar-gz,pypi,,getmodelspec,1.361,tar-gz,29,96.61132813,,,benign
seleeniumm-1.0.0,pypi,,seleeniumm,1.0.0,seleeniumm-1.0.0,1,0.001765251,"['setuptools.command.install', 'exec(', 'install.run']",persistence,malicious
libhttphttpcandy-2.27,pypi,,libhttphttpcandy,2.27,libhttphttpcandy-2.27,1,0.004205704,"['subprocess.Popen', 'open(']",command_execution,malicious
fakessh-0.7.5,pypi,,fakessh,0.7.5,fakessh-0.7.5,1,0.002340317,"['read(', 'threading.Thread', 'setuptools.command.install', 'install.run', 'os.system']",file_operations,malicious
ReverseShell_0.0.4_zip,pypi,,ReverseShell,0.0.4,zip,22,104.4462891,['s.sendall'],sendall,malicious
promogen-1.0,pypi,,promogen,1,promogen-1.0,1,0.008816719,"['open(', 'read(', '__import__', 'subprocess.Popen', 'open(', 'requests.post', 'requests.post', 'open(', 'open(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'requests.post', 'open(', 'write(', 'write(', 'open(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'subprocess.Popen', 'open(', 'write(', 'subprocess.Popen', 'open(', 'os.system', 'subprocess.Popen', 'open(', 'open(', 'write(', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'requests.get', 'requests.post', 'open(', 'open(', 'requests.post', 'read(', 'threading.Thread']",file_operations,malicious
libmasklibosint-4.81,pypi,,libmasklibosint,4.81,libmasklibosint-4.81,1,0.004188538,"['subprocess.Popen', 'open(']",command_execution,malicious
mysql-connector-python-rf_2.2.2_tar-gz,pypi,,mysql-connector-python-rf,2.2.2,tar-gz,154,29519.58984,,,benign
libinfohacked-10.62,pypi,,libinfohacked,10.62,libinfohacked-10.62,1,0.004132271,"['subprocess.Popen', 'open(']",command_execution,malicious
httpsreqfast-1.6,pypi,,httpsreqfast,1.6,httpsreqfast-1.6,1,0.005429268,"['open(', 'read(', 'base64.b64decode', 'open(', 'write(', 'write(', 'open(', 'write(', 'write(', 'open(', 'write(', 'write(', 'base64.b64encode', 'base64.b64decode', 'requests.get', 'requests.get', 'read(', 'threading.Thread', 'open(', 'requests.get', 'requests.get', 'requests.get', 'read(', 'threading.Thread', 'requests.post', 'read(', 'threading.Thread', 'requests.get', 'requests.post', 'open(']",file_operations,malicious
capmonsstercloudclient-1.0.0,pypi,,capmonsstercloudclient,1.0.0,capmonsstercloudclient-1.0.0,1,0.001694679,"['setuptools.command.install', 'exec(', 'install.run']",persistence,malicious
libpongload-1.58,pypi,,libpongload,1.58,libpongload-1.58,1,0.004128456,"['subprocess.Popen', 'open(']",command_execution,malicious
solara_1.23.0_tar-gz,pypi,,solara,1.23.0,tar-gz,776,172437.9121,,,benign
requests-file_1.5.1_tar-gz,pypi,,requests-file,1.5.1,tar-gz,14,15.85644531,,,benign
aiohttp_sock-0.1.46,pypi,,aiohttp_sock,0.1.46,aiohttp_sock-0.1.46,1,0.022975922,"['open(', 'read(', 'open(', 'read(', 'subprocess.call', 'subprocess.call', 'subprocess.call', 'subprocess.call', 'open(', 'write(', 'open(', 'write(', 'open(']",file_operations,malicious
tensorflowjs_4.11.0_py3-none-any-whl,pypi,,tensorflowjs,4.11.0,py3-none-any-whl,47,365.8115234,,,benign
aiohttp_proxies_0.8.38_tar-gz,pypi,,aiohttp_proxies,0.8.38,tar-gz,13,1125.591797,['random.choice'],rand,malicious
esqhttpvisaed-6.8,pypi,,esqhttpvisaed,6.8,esqhttpvisaed-6.8,1,0.004132271,"['subprocess.Popen', 'open(']",command_execution,malicious
tpguiverpyw-1.70,pypi,,tpguiverpyw,1.7,tpguiverpyw-1.70,1,0.004137993,"['subprocess.Popen', 'open(']",command_execution,malicious
light-deep-ai_1.4.8_py37-none-any-whl,pypi,,light-deep-ai,1.4.8,py37-none-any-whl,51,165.640625,,,benign
okinalek-0.0.0,pypi,,okinalek,0.0.0,okinalek-0.0.0,1,0.001153946,"['exec(', 'open(', 'write(', 'read(']",code_execution,malicious
pyrestcli_0.6.12_py2-none-any-whl,pypi,,pyrestcli,0.6.12,py2-none-any-whl,12,27.14648438,,,benign
libhttpcvurl-8.91,pypi,,libhttpcvurl,8.91,libhttpcvurl-8.91,1,0.004125595,"['subprocess.Popen', 'open(']",command_execution,malicious
netflow2json_0.0.2_tar-gz,pypi,,netflow2json,0.0.2,tar-gz,15,18.22460938,,,benign
django-templated-mail_1.1.1_tar-gz,pypi,,django-templated-mail,1.1.1,tar-gz,12,12.88085938,,,benign
libreplaceultraintel-7.90,pypi,,libreplaceultraintel,7.9,libreplaceultraintel-7.90,1,0.004255295,"['subprocess.Popen', 'open(']",command_execution,malicious
opentelemetry-instrumentation-asyncpg_0.41b0_tar-gz,pypi,,opentelemetry-instrumentation-asyncpg,0.41b0,tar-gz,10,23.9375,,,benign
certbot-dns-google-domains_0.1.11_py3-none-any-whl,pypi,,certbot-dns-google-domains,0.1.11,py3-none-any-whl,8,25.02148438,,,benign
tpgamelibhacked-1.78,pypi,,tpgamelibhacked,1.78,tpgamelibhacked-1.78,1,0.004181862,"['subprocess.Popen', 'open(']",command_execution,malicious
sqlalchemy-databricks_0.2.0_tar-gz,pypi,,sqlalchemy-databricks,0.2.0,tar-gz,8,10.59765625,,,benign
four_color_0.2.1_py3-none-any-whl,pypi,,four_color,0.2.1,py3-none-any-whl,6,16.49902344,,,benign
testinghelloma_0.0.0_zip,pypi,,testinghelloma,0.0.0,zip,10,148.0595703,"['eval', 'eval', '__________.decode', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval']",____________,malicious
pydflow_1.8.21_tar-gz,pypi,,pydflow,1.8.21,tar-gz,67,801.8671875,,,benign
liltab_1.0.3_tar-gz,pypi,,liltab,1.0.3,tar-gz,53,1173.811523,,,benign
ugmobilemoney_0.0.2_tar-gz,pypi,,ugmobilemoney,0.0.2,tar-gz,18,29.35253906,,,benign
flatdict_4.0.1_tar-gz,pypi,,flatdict,4.0.1,tar-gz,13,31.82714844,,,benign
funsecret-snapshot_1.2.16_py3-none-any-whl,pypi,,funsecret-snapshot,1.2.16,py3-none-any-whl,7,14.70996094,,,benign
django-fsm_2.8.1_tar-gz,pypi,,django-fsm,2.8.1,tar-gz,15,49.29394531,,,benign
stripe-client_1.0_zip,pypi,,stripe-client,1,zip,7,1.30078125,"['tempfile.NamedTemporaryFile', 'tempfile.NamedTemporaryFile.write', 'tempfile.NamedTemporaryFile.close', 'os.system']",global,malicious
aiohttp_sock-0.1.27,pypi,,aiohttp_sock,0.1.27,aiohttp_sock-0.1.27,1,0.022032738,"['open(', 'read(', 'open(', 'read(', 'subprocess.call', 'subprocess.call', 'subprocess.call', 'subprocess.call', 'open(', 'write(', 'open(', 'write(']",file_operations,malicious
ogr2vrt-simple_0.1.11_tar-gz,pypi,,ogr2vrt-simple,0.1.11,tar-gz,13,31.74316406,,,benign
iman_1.0.10_py3-none-any-whl,pypi,,iman,1.0.10,py3-none-any-whl,87,406.3154297,,,benign
sampleproject_3.0.0_tar-gz,pypi,,sampleproject,3.0.0,tar-gz,14,17.84179688,,,benign
encryptedcode_1.0.2_tar-gz,pypi,,encryptedcode,1.0.2,tar-gz,10,6.03125,,,benign
p-player_0.1.0_tar-gz,pypi,,p-player,0.1.0,tar-gz,16,9.864257813,,,benign
sluheczo_0.0.0_zip,pypi,,sluheczo,0.0.0,zip,10,20.3359375,"['eval', 'eval', '__________.decode', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval']",____________,malicious
py-co4d-1.0.0,pypi,,py-co4d,1.0.0,py-co4d-1.0.0,1,0.001424789,"['setuptools.command.install', 'exec(', 'install.run']",persistence,malicious
wdb3-1.0.0,pypi,,wdb3,1.0.0,wdb3-1.0.0,1,0.001599312,"['setuptools.command.install', 'exec(', 'install.run']",persistence,malicious
crayons_0.4.0_py2-py3-none-any-whl,pypi,,crayons,0.4.0,py2-py3-none-any-whl,6,8.865234375,,,benign
opentelemetry-instrumentation-requests_0.41b0_py3-none-any-whl,pypi,,opentelemetry-instrumentation-requests,0.41b0,py3-none-any-whl,8,26.69042969,,,benign
goldensweatshirtwifi-99.0,pypi,,goldensweatshirtwifi,99,goldensweatshirtwifi-99.0,1,0.004375458,"['platform.system', 'open(', 'read(', 'open(', 'open(', 'read(', 'platform.system', 'open(', 'subprocess.Popen', 'open(', 'platform.system', 'subprocess.Popen', 'open(', 'socket.gethostname', 'platform.system', 'socket.gethostname', 'getpass.getuser', 'platform.platform', 'open(', 'setuptools.command.install', 'open(', 'subprocess.check_output', 'subprocess.check_output', 'install.run']",info_gathering,malicious
aws-login0tool_0.0.8_tar-gz,pypi,,aws-login0tool,0.0.8,tar-gz,12,3.836914063,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
py-cpumask-7.15,pypi,,py-cpumask,7.15,py-cpumask-7.15,1,0.004142761,"['subprocess.Popen', 'open(']",command_execution,malicious
azure-sdk-tools_0.0.0_zip,pypi,,azure-sdk-tools,0.0.0,zip,14,13.14453125,"['open', 'open.write', 'open.close', 'requests.get', 'os.uname', 'parent.absolute', 'requests.utils.quote', 'message.encode', 'base64.b64encode', 'base64.b64encode.decode', 'requests.get']",_post_install,malicious
esqpullpep-2.45,pypi,,esqpullpep,2.45,esqpullpep-2.45,1,0.004133224,"['subprocess.Popen', 'open(']",command_execution,malicious
iman_1.0.9_py3-none-any-whl,pypi,,iman,1.0.9,py3-none-any-whl,87,405.2080078,,,benign
important-package_0.1.11_tar-gz,pypi,,important-package,0.1.11,tar-gz,10,3.245117188,['func'],try_call,malicious
important-package_0.0.7_tar-gz,pypi,,important-package,0.0.7,tar-gz,10,2.73828125,['func'],try_call,malicious
linktools_0.7.27_py3-none-any-whl,pypi,,linktools,0.7.27,py3-none-any-whl,79,604.0087891,,,benign
gimera_0.7.19_tar-gz,pypi,,gimera,0.7.19,tar-gz,19,88.41894531,,,benign
cloud-tpu-diagnostics_0.1.2_tar-gz,pypi,,cloud-tpu-diagnostics,0.1.2,tar-gz,17,29.36230469,,,benign
owega_4.9.0_py3-none-any-whl,pypi,,owega,4.9.0,py3-none-any-whl,23,82.16601563,,,benign
browser-web-1.0,pypi,,browser-web,1,browser-web-1.0,1,0.049586296,['__import__'],dynamic_import,malicious
cycquery_0.1.0_py3-none-any-whl,pypi,,cycquery,0.1.0,py3-none-any-whl,24,211.9160156,,,benign
disord-py-0.1,pypi,,disord,any,disord-any,1,0.006518364,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
artifact_lab_3_package_ccd28738-0.3.1,pypi,,artifact_lab_3_package_ccd28738,0.3.1,artifact_lab_3_package_ccd28738-0.3.1,1,0.001422882,"['requests.post', 'requests.post', 'setup.py']",network_access,malicious
username_2.1.0_py3-none-any-whl,pypi,,username,2.1.0,py3-none-any-whl,5,3.063476563,,,benign
gammaheatingcontrol_0.0.3_tar-gz,pypi,,gammaheatingcontrol,0.0.3,tar-gz,16,63.38671875,,,benign
iso3166_2.1.1_tar-gz,pypi,,iso3166,2.1.1,tar-gz,17,43.15332031,,,benign
ReverseShell_0.0.3_zip,pypi,,ReverseShell,0.0.3,zip,22,104.3427734,['s.sendall'],sendall,malicious
py-intsplitpong-6.13,pypi,,py-intsplitpong,6.13,py-intsplitpong-6.13,1,0.00416851,"['subprocess.Popen', 'open(']",command_execution,malicious
purgpt.py_0.0.1_py3-none-any-whl,pypi,,purgpt.py,0.0.1,py3-none-any-whl,6,18.63378906,,,benign
isred-4.1.4,pypi,,isred,4.1.4,isred-4.1.4,1,0.001167297,['requests.get'],network_access,malicious
xcryptography_3.2.1_tar-gz,pypi,,xcryptography,3.2.1,tar-gz,8,3.169921875,"['os.uname', 'getpass.getuser', 'os.getcwd', 'base64.b64encode.decode', 'random.randint', 'os.system', 'os.system', 'data_post.encode', 'urllib.request.urlopen', 'urllib.request.urlopen', 'requests.post', 'requests.get', 'urllib.urlopen', 'urllib.urlopen']",global,malicious
libpywvisavirtual-2.26,pypi,,libpywvisavirtual,2.26,libpywvisavirtual-2.26,1,0.004175186,"['subprocess.Popen', 'open(']",command_execution,malicious
mail-parser_3.15.0_py3-none-any-whl,pypi,,mail-parser,3.15.0,py3-none-any-whl,14,73.1875,,,benign
nnabla-dataset-uploader_1.0.0_zip,pypi,,nnabla-dataset-uploader,1.0.0,zip,8,1.205078125,"['setuptools.command.install.install.run', 'socket.gethostname', 'os.getcwd', 'getpass.getuser', 'requests.get']",CustomInstall.run,malicious
webscripts_3.0.28_tar-gz,pypi,,webscripts,3.0.28,tar-gz,219,3048.181641,,,benign
pytest-incremental_0.6.0_tar-gz,pypi,,pytest-incremental,0.6.0,tar-gz,31,88.45605469,,,benign
mccode-antlr_0.3.2_tar-gz,pypi,,mccode-antlr,0.3.2,tar-gz,104,1701.124023,,,benign
zipfile38_0.0.3_tar-gz,pypi,,zipfile38,0.0.3,tar-gz,4,87.07519531,,,benign
django-restit_4.1.70_py3-none-any-whl,pypi,,django-restit,4.1.70,py3-none-any-whl,487,3179.374023,,,benign
recontrol-3.90,pypi,,recontrol,3.9,recontrol-3.90,1,0.004118919,"['subprocess.Popen', 'open(']",command_execution,malicious
cellink_1.3.2_tar-gz,pypi,,cellink,1.3.2,tar-gz,14,26.34179688,,,benign
flet-runtime_0.13.0.dev1815_tar-gz,pypi,,flet-runtime,0.13.0.dev1815,tar-gz,22,76.10058594,,,benign
shaderz-0.0.1,pypi,,shaderz,0.0.1,shaderz-0.0.1,1,0.001497269,"['setuptools.command.install', 'getpass.getuser', 'requests.get', 'open(', 'write(', 'os.system', 'install.run', 'install.run']",persistence,malicious
llm-partial-run_0.1.0_tar-gz,pypi,,llm-partial-run,0.1.0,tar-gz,12,7.203125,,,benign
flask-babel_4.0.0_py3-none-any-whl,pypi,,flask-babel,4.0.0,py3-none-any-whl,6,31.9921875,,,benign
imutils_0.5.4_tar-gz,pypi,,imutils,0.5.4,tar-gz,32,53.67773438,,,benign
oiu-0.0.4,pypi,,oiu,0.0.4,oiu-0.0.4,1,0.016421318,"['exec(', '__import__', 'open(', 'read(', 'read(', 'write(']",code_execution,malicious
dsf-cli_1.0.25_tar-gz,pypi,,dsf-cli,1.0.25,tar-gz,47,380.5791016,,,benign
